ID,Date,LicenseNo,FacilityID,FacilityName,Type,Street,City,State,LocationID,Reason,SectionViolations,RiskLevel,Geo_Loc,Inspection_Results
4.78497E+13,29-10-2009,8458,3540,3334,RESTAURANT,11315,id-11235901,id_1890134,81886,CANVASS RE-INSPECTION,,High,locid14039,4
2.79216E+13,24-10-2010,34271,22103,21128,RESTAURANT,34,id-11235901,id_1890134,81847,CANVASS,30,High,locid7318,4
2.88863E+13,12-03-2011,10088,4710,4488,RESTAURANT,13468,id-11235901,id_1890134,81889,CANVASS,18,High,locid6990,1
3.87776E+13,23-08-2018,3435,18478,17649,BAKERY,17101,id-11235901,id_1890134,81897,CANVASS RE-INSPECTION,45,Medium,locid1334,4
2.31439E+13,30-04-2017,36502,9762,9262,RESTAURANT,15048,id-11235901,id_1890134,81883,COMPLAINT,18,High,locid2642,1
2.71996E+13,24-03-2013,21140,17009,16235,GROCERY STORE,13724,id-11235901,id_1890134,81859,COMPLAINT,1,High,locid10866,1
2.90102E+13,05-09-2011,34270,16917,16182,RESTAURANT,5293,id-11235901,id_1890134,81867,CANVASS,37,High,locid8779,3
3.48849E+13,20-02-2012,4212,978,832,RESTAURANT,13995,id-11235901,id_1890134,81882,CANVASS,33,High,locid3269,4
2.47195E+13,10-02-2015,26096,16455,15695,RESTAURANT,13215,id-11235901,id_1890134,81860,LICENSE,33,High,locid3639,4
1.00688E+13,27-01-2015,18447,5637,5364,LONG TERM CARE,4295,id-11235901,id_1890134,81859,CANVASS,32,High,locid10735,4
3.19186E+13,05-12-2011,264,18471,17644,RESTAURANT,3106,id-11235901,id_1890134,81848,CANVASS,18,High,locid7101,1
2.2741E+13,13-01-2013,18220,22940,21868,RESTAURANT,13009,id-11235901,id_1890134,81896,CANVASS,,High,locid8620,4
1.41974E+13,11-10-2012,21026,13632,12964,RESTAURANT,8692,id-11235901,id_1890134,81874,LICENSE,32,Medium,locid2769,4
3.42718E+13,19-09-2010,10937,19437,18573,SCHOOL,14549,id-11235901,id_1890134,81891,CANVASS,33,High,locid15706,4
2.29226E+13,16-10-2017,19754,732,613,RESTAURANT,2314,id-11235901,id_1890134,81860,CANVASS,3,High,locid3702,5
2.34787E+13,29-07-2009,22961,8733,8280,RESTAURANT,5916,id-11235901,id_1890134,81892,CANVASS,32,High,locid11363,4
2.61716E+13,11-08-2016,2994,22687,21589,RESTAURANT,14598,id-11235901,id_1890134,81904,CANVASS,35,Medium,locid15887,4
4.14932E+13,05-03-2009,4896,7745,7358,RESTAURANT,10954,id-11235901,id_1890134,81868,CANVASS,30,High,locid5034,4
4.90652E+13,06-02-2011,8862,2140,1950,,15785,id-11235901,id_1890134,81890,CANVASS,,Medium,locid16543,6
1.18306E+13,12-01-2014,15244,18578,17748,RESTAURANT,4126,id-11235901,id_1890134,81854,CANVASS,33,High,locid4630,4
2.63257E+13,17-09-2009,8609,1665,1500,RESTAURANT,59,id-11235901,id_1890134,81851,CANVASS,33,High,locid7409,4
1.74858E+13,03-11-2010,33766,19126,18281,SCHOOL,2128,id-11235901,id_1890134,81853,CANVASS,19,High,locid5912,1
2.0572E+13,21-02-2011,16463,7390,7034,BAKERY,11263,id-11235901,id_1890134,81877,LICENSE,9,Medium,locid4317,1
4.86657E+13,31-07-2011,4186,312,288,GROCERY STORE,2438,id-11235901,id_1890134,81882,CANVASS,18,Medium,locid2558,1
3.25404E+13,20-02-2018,32191,6142,5876,RESTAURANT,2817,id-11235901,id_1890134,81858,LICENSE,,High,locid14163,2
4.72899E+13,03-12-2009,10743,13473,12811,RESTAURANT,17665,id-11235901,id_1890134,81867,CANVASS RE-INSPECTION,,High,locid9120,4
2.91659E+13,24-03-2015,25272,1027,13970,RESTAURANT,4727,id-11235901,id_1890134,81859,LICENSE,2,High,locid10762,1
3.69493E+13,05-11-2011,37095,4969,4738,LIVE POULTRY,15204,id-11235901,id_1890134,81890,COMPLAINT,1,Medium,locid16343,1
1.97288E+13,31-07-2014,13116,8401,7977,RESTAURANT,3245,id-11235901,id_1890134,81853,CANVASS,19,High,locid5886,5
3.91024E+13,04-04-2011,16565,26150,24984,RESTAURANT,4176,id-11235901,id_1890134,81856,LICENSE,,High,locid8302,4
2.17034E+13,31-08-2016,28735,10016,9502,RESTAURANT,14038,id-11235901,id_1890134,81891,COMPLAINT,,High,locid15684,3
2.44188E+13,23-10-2011,3874,18922,18090,,748,id-11235901,id_1890134,81873,CANVASS,,Low,locid198,6
4.69617E+13,28-05-2014,35624,23700,22613,RESTAURANT,13907,id-11235901,id_1890134,81884,SHORT FORM COMPLAINT,30,High,locid11670,4
4.6681E+13,30-11-2014,14010,21955,20990,GROCERY STORE,2243,id-11235901,id_1890134,81881,CANVASS,,Medium,locid2875,6
1.77092E+13,23-07-2018,23781,18880,18050,RESTAURANT,8476,id-11235901,id_1890134,81892,CANVASS RE-INSPECTION,3,High,locid11178,5
2.17099E+13,21-01-2013,15179,22954,21868,RESTAURANT,10276,id-11235901,id_1890134,81868,CANVASS RE-INSPECTION,38,High,locid5392,4
4.08316E+13,26-09-2011,15583,19396,18533,RESTAURANT,6916,id-11235901,id_1890134,81877,CANVASS,32,High,locid3422,4
2.08297E+13,15-02-2017,29890,14821,14106,CHILDREN'S SERVICES FACILITY,13915,id-11235901,id_1890134,81882,LICENSE,11,High,locid3298,1
3.23831E+13,18-10-2010,34220,17401,16619,RESTAURANT,16855,id-11235901,id_1890134,81882,COMPLAINT RE-INSPECTION,14,High,locid2949,5
2.42625E+13,22-06-2011,1332,7642,7263,RESTAURANT,6099,id-11235901,id_1890134,81859,CANVASS,2,Medium,locid11489,5
3.78635E+13,20-08-2013,7777,25574,23087,RESTAURANT,12500,id-11235901,id_1890134,81906,CANVASS,3,High,locid7295,1
2.53195E+13,01-03-2018,23450,21915,20950,SCHOOL,16380,id-11235901,id_1890134,81873,CANVASS,10,High,locid651,4
4.8131E+13,09-06-2016,17843,26392,25181,GROCERY STORE,611,id-11235901,id_1890134,81873,CANVASS RE-INSPECTION,3,High,locid413,5
1.29543E+13,20-03-2014,9896,4875,4643,RESTAURANT,14419,id-11235901,id_1890134,81899,CANVASS,,High,locid8480,2
3.34533E+13,26-09-2011,35638,10264,9738,RESTAURANT,15616,id-11235901,id_1890134,81871,CANVASS,,High,locid16470,6
1.97011E+13,27-09-2009,2910,1138,996,GROCERY STORE,16753,id-11235901,id_1890134,81896,COMPLAINT,33,Low,locid8766,4
3.47391E+13,25-07-2018,28391,20788,19881,RESTAURANT,4620,id-11235901,id_1890134,81892,CANVASS RE-INSPECTION,,High,locid10761,4
3.67052E+13,09-06-2010,36244,20482,19587,RESTAURANT,3062,id-11235901,id_1890134,81867,CANVASS,33,High,locid10405,4
3.38634E+13,12-10-2016,26036,25980,24818,GROCERY STORE,11070,id-11235901,id_1890134,81864,CANVASS,,Medium,locid1969,6
3.44465E+13,25-01-2009,266,10169,9650,RESTAURANT,2470,id-11235901,id_1890134,81864,SHORT FORM COMPLAINT,,High,locid1201,4
4.74575E+13,18-12-2016,17533,19445,18578,RESTAURANT,6207,id-11235901,id_1890134,81853,COMPLAINT RE-INSPECTION,38,High,locid5118,4
1.45906E+13,10-10-2012,9299,5957,5700,RESTAURANT,17193,id-11235901,id_1890134,81865,CANVASS,,Medium,locid1299,3
4.04801E+13,22-03-2011,29514,10073,9560,RESTAURANT,3435,id-11235901,id_1890134,81859,CANVASS RE-INSPECTION,,High,locid10312,4
3.01279E+13,19-05-2010,14708,10348,9820,RESTAURANT,4137,id-11235901,id_1890134,81861,LICENSE RE-INSPECTION,,High,locid5696,4
1.01404E+13,25-04-2012,35202,23084,16384,GROCERY STORE,6214,id-11235901,id_1890134,81877,CANVASS,18,High,locid4356,1
1.11635E+13,08-03-2009,35304,17781,16948,SCHOOL,11228,id-11235901,id_1890134,81884,CANVASS,32,High,locid10235,4
3.22599E+13,01-04-2013,18292,11653,11064,RESTAURANT,14392,id-11235901,id_1890134,81905,CANVASS,2,High,locid15841,5
2.53537E+13,23-02-2017,2117,26208,25040,RESTAURANT,9622,id-11235901,id_1890134,81862,CANVASS,6,High,locid479,5
1.86269E+13,01-09-2015,27028,3070,2872,CATERING,8573,id-11235901,id_1890134,81852,LICENSE,32,High,locid7940,4
4.22489E+13,14-04-2013,8319,18613,17793,RESTAURANT,5368,id-11235901,id_1890134,81857,CANVASS,30,High,locid6263,4
3.90752E+13,11-06-2009,36833,5303,5048,RESTAURANT,5181,id-11235901,id_1890134,81859,COMPLAINT RE-INSPECTION,,High,locid10981,4
3.79276E+13,23-05-2013,21160,20366,19476,RESTAURANT,2118,id-11235901,id_1890134,81865,LICENSE RE-INSPECTION,,High,locid1627,4
4.06864E+13,27-02-2017,35748,11039,10471,RESTAURANT,9462,id-11235901,id_1890134,81870,CANVASS,31,High,locid14666,4
4.51498E+13,04-08-2014,34307,24341,23219,RESTAURANT,9331,id-11235901,id_1890134,81902,CANVASS,2,High,locid13141,5
2.53408E+13,30-07-2013,21269,23714,22624,RESTAURANT,6916,id-11235901,id_1890134,81877,CANVASS RE-INSPECTION,21,High,locid3422,5
1.45557E+13,10-08-2017,31201,16093,7620,RESTAURANT,15043,id-11235901,id_1890134,81874,LICENSE,3,High,locid2659,1
4.84633E+13,28-08-2018,13008,19515,18641,RESTAURANT,13185,id-11235901,id_1890134,81885,CANVASS,39,High,locid15361,4
4.64611E+13,09-03-2011,13231,22897,21868,RESTAURANT,16186,id-11235901,id_1890134,81864,CANVASS RE-INSPECTION,33,High,locid1197,4
4.14856E+13,20-09-2011,16601,22564,21569,RESTAURANT,144,id-11235901,id_1890134,81856,LICENSE,,High,locid9233,1
4.13944E+13,31-07-2013,7044,4074,3875,RESTAURANT,15952,id-11235901,id_1890134,81851,CANVASS RE-INSPECTION,32,High,locid7113,4
3.1653E+13,26-05-2014,23740,8913,8448,SPECIAL EVENT,1623,id-11235901,id_1890134,81850,LICENSE,,Medium,locid6137,2
4.15474E+13,23-02-2014,22488,21394,20441,RESTAURANT,13977,id-11235901,id_1890134,81905,CANVASS,30,High,locid15671,4
2.62777E+13,25-01-2012,30553,27031,25800,SCHOOL,3605,id-11235901,id_1890134,81892,CANVASS RE-INSPECTION,32,High,locid10360,4
2.16221E+13,26-11-2011,13632,11887,16384,RESTAURANT,12738,id-11235901,id_1890134,81854,CANVASS,,Medium,locid3802,6
3.99184E+13,08-12-2016,27246,18985,18149,DAYCARE ABOVE AND UNDER 2 YEARS,13725,id-11235901,id_1890134,81873,CANVASS,22,High,locid193,1
2.93102E+13,23-08-2011,33948,20855,19941,RESTAURANT,1059,id-11235901,id_1890134,81866,CANVASS,,Medium,locid2425,6
4.06484E+13,23-01-2017,28251,15778,15068,RESTAURANT,4645,id-11235901,id_1890134,81861,COMPLAINT RE-INSPECTION,34,High,locid5618,4
1.44576E+13,05-05-2010,19278,2502,2332,SCHOOL,11054,id-11235901,id_1890134,81886,CANVASS,35,High,locid13934,4
1.974E+13,15-05-2018,21700,2737,2554,RESTAURANT,355,id-11235901,id_1890134,81902,COMPLAINT RE-INSPECTION,3,High,locid12630,5
2.35995E+13,03-05-2009,33636,5388,5123,SCHOOL,12628,id-11235901,id_1890134,81877,CANVASS,32,High,locid3835,4
2.84224E+13,28-07-2016,23573,17098,16323,GROCERY STORE,6648,id-11235901,id_1890134,81904,CANVASS,2,Medium,locid16130,5
2.8533E+13,30-04-2013,24378,12717,12069,SCHOOL,3314,id-11235901,id_1890134,81853,CANVASS,26,High,locid5880,1
3.27287E+13,08-05-2011,7043,4582,4378,GROCERY STORE,8493,id-11235901,id_1890134,81868,COMPLAINT,32,High,locid5061,4
1.30405E+13,11-04-2016,11019,14931,14221,RESTAURANT,14872,id-11235901,id_1890134,81866,COMPLAINT RE-INSPECTION,14,High,locid16811,1
3.34708E+13,02-06-2015,24340,2451,2282,MOBILE FOOD PREPARER,1675,id-11235901,id_1890134,81906,COMPLAINT,6,Medium,locid7485,1
2.59457E+13,04-12-2011,9460,376,326,GROCERY STORE,4917,id-11235901,id_1890134,81859,CANVASS,2,Medium,locid10897,5
4.32957E+13,04-12-2011,770,25096,23955,RESTAURANT,14898,id-11235901,id_1890134,81891,CANVASS,33,High,locid16633,4
4.27122E+13,01-05-2013,7049,22897,21868,RESTAURANT,15730,id-11235901,id_1890134,81881,COMPLAINT RE-INSPECTION,,High,locid2379,4
3.79432E+13,17-04-2016,8414,12668,12025,RESTAURANT,7310,id-11235901,id_1890134,81874,CANVASS,35,High,locid3113,4
3.5042E+13,19-10-2010,15698,21014,20093,RESTAURANT,14890,id-11235901,id_1890134,81904,LICENSE RE-INSPECTION,,High,locid15991,4
2.56321E+13,20-10-2016,1477,12647,12010,,15139,id-11235901,id_1890134,81883,CANVASS,,Low,locid2628,6
1.14276E+13,20-12-2016,12018,4623,4411,RESTAURANT,289,id-11235901,id_1890134,81888,CANVASS,,High,locid603,3
2.67582E+13,05-06-2018,10233,7347,6993,RESTAURANT,13547,id-11235901,id_1890134,81906,CANVASS,2,Medium,locid6751,5
3.85073E+13,06-02-2013,8877,26486,25275,RESTAURANT,17868,id-11235901,id_1890134,81888,CANVASS,34,High,locid728,4
2.03478E+13,28-09-2010,6707,27219,25978,RESTAURANT,16202,id-11235901,id_1890134,81899,COMPLAINT RE-INSPECTION,14,High,locid8795,5
3.07033E+13,03-09-2013,3923,15668,14952,BAKERY,10055,id-11235901,id_1890134,81892,CANVASS RE-INSPECTION,31,High,locid11131,4
3.65586E+13,26-11-2017,34223,1941,1761,SCHOOL,16020,id-11235901,id_1890134,81864,CANVASS,3,Medium,locid2230,5
2.96517E+13,11-09-2014,18197,19204,18354,RESTAURANT,4424,id-11235901,id_1890134,81867,CANVASS,38,High,locid9480,4
3.56865E+13,08-06-2010,7658,1252,1104,BAKERY,3272,id-11235901,id_1890134,81867,CANVASS,32,Medium,locid9517,4
4.08379E+13,01-04-2015,26001,22612,21569,RESTAURANT,9336,id-11235901,id_1890134,81902,LICENSE RE-INSPECTION,,Medium,locid13187,4
3.29185E+13,07-10-2013,22941,3460,3254,CATERING,2322,id-11235901,id_1890134,81885,LICENSE,,High,locid14510,4
1.01933E+13,15-07-2013,2568,16058,15314,RESTAURANT,13930,id-11235901,id_1890134,81879,CANVASS,30,Medium,locid13564,4
2.08552E+13,21-06-2010,6503,17357,16578,RESTAURANT,9116,id-11235901,id_1890134,81853,CANVASS RE-INSPECTION,32,High,locid4658,4
2.94841E+13,01-07-2012,3701,16025,15284,RESTAURANT,15711,id-11235901,id_1890134,81866,SHORT FORM COMPLAINT,33,Medium,locid2446,4
3.93043E+13,25-01-2015,34119,1882,1699,SCHOOL,7347,id-11235901,id_1890134,81863,CANVASS,36,High,locid12093,4
3.15148E+13,12-06-2014,16221,4727,4504,RESTAURANT,17819,id-11235901,id_1890134,81902,CANVASS RE-INSPECTION,33,High,locid12640,4
2.38196E+13,22-01-2009,9677,15117,14403,RESTAURANT,12458,id-11235901,id_1890134,81875,CANVASS RE-INSPECTION,32,High,locid14993,4
2.26829E+13,08-08-2018,1570,3983,3781,RESTAURANT,6380,id-11235901,id_1890134,81870,COMPLAINT,3,High,locid14766,1
2.84107E+13,23-07-2014,5495,24833,23699,RESTAURANT,15940,id-11235901,id_1890134,81894,CANVASS,34,High,locid2354,4
2.44031E+13,03-07-2016,8734,13897,13210,RESTAURANT,4109,id-11235901,id_1890134,81853,CANVASS RE-INSPECTION,,High,locid4717,4
2.32584E+13,02-05-2013,33576,1484,1331,SCHOOL,1855,id-11235901,id_1890134,81852,CANVASS,19,High,locid6531,1
3.21371E+13,25-07-2018,31372,22062,21085,GROCERY STORE,6877,id-11235901,id_1890134,81904,CANVASS,36,Medium,locid16204,1
2.86388E+13,08-08-2015,20154,24463,23347,RESTAURANT,6547,id-11235901,id_1890134,81853,CANVASS,32,High,locid5098,4
4.21372E+13,24-11-2013,22944,8145,7741,DAYCARE ABOVE AND UNDER 2 YEARS,6589,id-11235901,id_1890134,81862,LICENSE RE-INSPECTION,32,High,locid940,4
3.33252E+13,07-08-2014,14193,2854,2674,RESTAURANT,16678,id-11235901,id_1890134,81864,CANVASS RE-INSPECTION,32,High,locid1785,4
2.95293E+13,26-07-2009,34618,21470,20511,RESTAURANT,9284,id-11235901,id_1890134,81870,COMPLAINT-FIRE,,High,locid14781,1
1.13738E+13,12-05-2015,36398,16594,15824,RESTAURANT,4309,id-11235901,id_1890134,81882,CANVASS RE-INSPECTION,30,High,locid3455,4
3.62079E+13,29-08-2017,31158,22712,21589,RESTAURANT,10808,id-11235901,id_1890134,81886,LICENSE RE-INSPECTION,3,Medium,locid13859,5
3.3802E+13,22-11-2012,36498,2361,2193,RESTAURANT,932,id-11235901,id_1890134,81855,CANVASS,32,High,locid9385,4
1.07922E+13,01-02-2012,16281,14958,14247,RESTAURANT,17675,id-11235901,id_1890134,81852,CANVASS,33,High,locid7492,4
4.91461E+13,12-04-2011,10710,13311,12644,SHARED KITCHEN,8267,id-11235901,id_1890134,81857,CANVASS,,High,locid7944,6
3.39872E+13,14-08-2013,19381,12086,11493,GOLDEN DINER,11442,id-11235901,id_1890134,81885,CANVASS,32,High,locid14237,4
2.15105E+13,13-08-2011,13406,3308,3098,GAS STATION,10368,id-11235901,id_1890134,81864,CANVASS RE-INSPECTION,32,Low,locid866,4
2.20013E+13,11-05-2017,29878,6365,6096,FRENCH MARKET SPACE,1675,id-11235901,id_1890134,81906,RECENT INSPECTION,,High,locid7485,6
1.84557E+13,09-12-2013,18855,26941,25708,DAYCARE COMBO 1586,16724,id-11235901,id_1890134,81865,LICENSE RE-INSPECTION,,High,locid1547,3
2.07525E+13,21-05-2014,21082,11172,10607,RESTAURANT,10130,id-11235901,id_1890134,81886,CANVASS,16,High,locid13428,1
2.55717E+13,11-05-2014,23503,20846,19933,RESTAURANT,11954,id-11235901,id_1890134,81870,CANVASS,30,High,locid14485,4
2.84037E+13,13-03-2012,19295,24773,23641,RESTAURANT,13080,id-11235901,id_1890134,81896,LICENSE RE-INSPECTION,41,High,locid8619,4
1.03955E+13,08-09-2015,24906,25294,24155,RESTAURANT,4137,id-11235901,id_1890134,81861,CANVASS,,High,locid5696,4
2.98721E+13,09-05-2016,36564,4988,4754,SCHOOL,9217,id-11235901,id_1890134,81898,CANVASS,32,High,locid4654,4
4.33905E+13,20-11-2013,4056,4582,4378,GROCERY STORE,13027,id-11235901,id_1890134,81877,CANVASS,16,High,locid3614,5
3.64602E+13,02-11-2009,19353,17785,16993,GOLDEN DINER,4242,id-11235901,id_1890134,81870,CANVASS,2,High,locid14827,1
4.64121E+13,18-04-2012,34509,26068,24904,RESTAURANT,17008,id-11235901,id_1890134,81897,CANVASS,,High,locid1380,3
2.49642E+13,28-03-2016,21422,25955,24792,RESTAURANT,762,id-11235901,id_1890134,81855,COMPLAINT,30,High,locid9307,4
3.56362E+13,05-03-2013,10821,1214,1069,RESTAURANT,6736,id-11235901,id_1890134,81877,CANVASS,33,High,locid3407,4
1.98592E+13,14-05-2014,12666,22356,21373,SCHOOL,1806,id-11235901,id_1890134,81896,CANVASS RE-INSPECTION,34,High,locid9625,4
4.78424E+13,10-11-2014,9025,21278,20341,RESTAURANT,2190,id-11235901,id_1890134,81858,COMPLAINT,21,Medium,locid14173,5
3.3134E+13,16-03-2014,11673,3602,3398,RESTAURANT,1675,id-11235901,id_1890134,81906,CANVASS,2,High,locid7485,5
1.76746E+13,12-10-2011,17971,24291,23170,RESTAURANT,10955,id-11235901,id_1890134,81863,LICENSE RE-INSPECTION,32,High,locid13927,4
2.97995E+13,15-07-2012,5858,4422,4210,RESTAURANT,11399,id-11235901,id_1890134,81870,CANVASS RE-INSPECTION,30,High,locid14169,4
4.91832E+13,07-03-2013,4257,12160,11568,TAVERN,15907,id-11235901,id_1890134,81894,CANVASS,12,Low,locid2357,1
1.83082E+13,02-05-2010,36058,376,326,GROCERY STORE,9680,id-11235901,id_1890134,81858,CANVASS,2,Medium,locid13319,1
1.83238E+13,22-05-2011,1852,12528,11907,GROCERY STORE,13899,id-11235901,id_1890134,81879,CANVASS,32,High,locid12326,4
3.58953E+13,22-04-2009,63,24461,23344,RESTAURANT,2191,id-11235901,id_1890134,81852,CANVASS RE-INSPECTION,,High,locid6281,4
4.37499E+13,30-08-2016,10277,19505,18631,RESTAURANT,12288,id-11235901,id_1890134,81854,CANVASS RE-INSPECTION,30,High,locid3934,4
3.69231E+13,03-04-2011,3675,25213,24074,DAYCARE (2 - 6 YEARS),6592,id-11235901,id_1890134,81884,CANVASS,32,High,locid11578,4
1.22146E+13,29-03-2015,2113,21494,20538,RESTAURANT,10370,id-11235901,id_1890134,81846,COMPLAINT,32,High,locid7609,4
3.4367E+13,02-08-2010,36835,17042,16266,TAVERN,1857,id-11235901,id_1890134,81878,SHORT FORM COMPLAINT,32,Low,locid13,4
3.70688E+13,05-11-2018,25288,4663,4445,RESTAURANT,14454,id-11235901,id_1890134,81875,CANVASS,3,High,locid14829,5
1.84696E+13,02-09-2014,34054,25779,24622,RESTAURANT,17839,id-11235901,id_1890134,81882,CANVASS,32,High,locid3088,4
4.09338E+13,15-10-2012,20296,3403,3198,RESTAURANT,262,id-11235901,id_1890134,81850,LICENSE,,Medium,locid6258,1
2.17573E+13,08-06-2009,5445,10838,10271,RESTAURANT,16228,id-11235901,id_1890134,81852,CANVASS,32,High,locid6026,4
4.80656E+13,01-03-2015,25715,11674,7778,RESTAURANT,12647,id-11235901,id_1890134,81856,LICENSE,,High,locid8242,4
1.78446E+13,13-11-2012,21252,7464,16384,RESTAURANT,3098,id-11235901,id_1890134,81857,LICENSE RE-INSPECTION,32,High,locid6881,4
1.29228E+13,15-09-2009,3030,19222,18372,RESTAURANT,14265,id-11235901,id_1890134,81883,CANVASS,33,Medium,locid3550,4
4.89864E+13,08-09-2010,23653,10934,10363,SCHOOL,13914,id-11235901,id_1890134,81881,CANVASS RE-INSPECTION,33,High,locid3259,4
3.3935E+13,19-11-2014,6177,19373,18509,RESTAURANT,7738,id-11235901,id_1890134,81879,CANVASS,,High,locid12172,6
1.82074E+13,05-09-2016,8390,16912,2540,RESTAURANT,10996,id-11235901,id_1890134,81879,CANVASS,1,High,locid13903,1
2.39242E+13,20-05-2009,7033,16595,11900,RESTAURANT,14243,id-11235901,id_1890134,81881,CANVASS,18,High,locid3158,1
4.44008E+13,13-02-2014,29599,9740,24047,SCHOOL,5039,id-11235901,id_1890134,81869,CANVASS,12,High,locid7474,1
3.08854E+13,05-11-2013,22885,10850,23405,CATERING,1150,id-11235901,id_1890134,81852,LICENSE,33,High,locid7436,4
3.43495E+13,12-03-2011,14688,22916,21868,RESTAURANT,7096,id-11235901,id_1890134,81846,CANVASS,33,High,locid7738,4
1.7583E+13,19-06-2017,11672,917,784,GROCERY STORE,9690,id-11235901,id_1890134,81892,SHORT FORM COMPLAINT,30,High,locid11818,4
3.90945E+13,22-08-2010,5980,16052,15308,RESTAURANT,15042,id-11235901,id_1890134,81881,SHORT FORM COMPLAINT,33,Medium,locid2716,4
4.93053E+13,19-02-2013,20364,9947,9432,RESTAURANT,14882,id-11235901,id_1890134,81904,CANVASS,30,High,locid15986,4
4.37421E+13,29-09-2013,7563,22158,21178,RESTAURANT,3122,id-11235901,id_1890134,81861,CANVASS,38,High,locid5928,4
2.309E+13,08-12-2013,15359,22494,21509,RESTAURANT,1412,id-11235901,id_1890134,81902,CANVASS,33,Low,locid12546,4
4.21376E+13,21-09-2009,34235,12308,11697,RESTAURANT,6149,id-11235901,id_1890134,81859,CANVASS RE-INSPECTION,,High,locid11492,4
2.56439E+13,05-09-2013,151,27207,25965,GROCERY STORE,6491,id-11235901,id_1890134,81868,CANVASS,4,High,locid4952,5
3.3014E+13,25-10-2016,391,18133,17331,GROCERY STORE,11115,id-11235901,id_1890134,81898,SHORT FORM COMPLAINT,21,Medium,locid4424,5
4.8075E+13,25-06-2009,6651,5289,5036,RESTAURANT,13206,id-11235901,id_1890134,81875,COMPLAINT,29,High,locid15321,1
1.77545E+13,15-05-2018,30359,2274,2096,RESTAURANT,333,id-11235901,id_1890134,81888,CANVASS,1,Medium,locid567,5
2.7379E+13,24-01-2018,31375,7230,10688,RESTAURANT,7370,id-11235901,id_1890134,81856,LICENSE,3,High,locid8418,5
1.45985E+13,08-05-2012,15208,17537,16751,RESTAURANT,15405,id-11235901,id_1890134,81859,COMPLAINT RE-INSPECTION,33,Medium,locid11884,4
4.65843E+13,28-03-2013,36922,19894,19005,RESTAURANT,1000,id-11235901,id_1890134,81855,CANVASS,,High,locid9458,4
4.13002E+13,19-03-2017,1575,2517,2346,RESTAURANT,16431,id-11235901,id_1890134,81846,CANVASS,31,High,locid7973,4
4.36395E+13,15-01-2015,15543,19186,18337,RESTAURANT,7646,id-11235901,id_1890134,81879,CANVASS RE-INSPECTION,,High,locid12139,4
2.45563E+13,12-10-2010,15673,20104,19214,GROCERY STORE,4112,id-11235901,id_1890134,81867,LICENSE,,Medium,locid8873,4
1.17219E+13,08-07-2012,37090,23088,22020,RESTAURANT,14196,id-11235901,id_1890134,81884,COMPLAINT RE-INSPECTION,6,Medium,locid9892,5
4.99839E+13,17-06-2013,8739,25481,24323,GROCERY STORE,2555,id-11235901,id_1890134,81860,COMPLAINT,34,High,locid3539,4
4.88185E+13,28-09-2017,20434,1166,1020,SCHOOL,14947,id-11235901,id_1890134,82072,CANVASS,,Medium,locid50,4
3.47203E+13,06-11-2012,19198,22106,16384,RESTAURANT,4177,id-11235901,id_1890134,81856,LICENSE,,High,locid8635,4
2.49793E+13,24-05-2016,34851,10006,9491,RESTAURANT,8246,id-11235901,id_1890134,81863,CANVASS RE-INSPECTION,,High,locid13707,4
3.67142E+13,28-05-2012,19014,715,592,DAYCARE (2 - 6 YEARS),6392,id-11235901,id_1890134,81868,LICENSE,21,High,locid4975,1
1.4118E+13,13-06-2012,17413,19339,18479,GROCERY STORE,1455,id-11235901,id_1890134,81855,LICENSE,32,High,locid9626,4
4.46643E+13,24-03-2016,5392,19516,18643,RESTAURANT,4471,id-11235901,id_1890134,81849,CANVASS RE-INSPECTION,32,High,locid6873,4
3.15907E+13,03-04-2017,18865,18279,17464,DAYCARE (2 - 6 YEARS),5665,id-11235901,id_1890134,81868,CANVASS RE-INSPECTION,38,High,locid5211,4
3.77486E+13,24-05-2010,32334,26929,25694,SCHOOL,11605,id-11235901,id_1890134,81898,CANVASS,32,High,locid4292,4
1.74784E+13,27-06-2018,28936,13510,12846,CHILDREN'S SERVICES FACILITY,1422,id-11235901,id_1890134,81902,CANVASS,10,High,locid12615,5
1.22049E+13,25-05-2010,7663,7111,6755,GROCERY STORE,4267,id-11235901,id_1890134,81867,SHORT FORM COMPLAINT,32,High,locid8802,4
3.44015E+13,04-02-2013,27261,10649,10106,GOLDEN DINER,12532,id-11235901,id_1890134,81870,CANVASS,32,High,locid15036,4
1.55048E+13,14-06-2011,0,5848,5580,NAVY PIER KIOSK,14425,id-11235901,id_1890134,81856,CANVASS,,Low,locid8348,4
3.85964E+13,11-06-2017,19612,8159,7754,RESTAURANT,13849,id-11235901,id_1890134,81884,CANVASS,33,High,locid11672,4
2.54924E+13,16-06-2015,210,23964,22854,RESTAURANT,6891,id-11235901,id_1890134,81892,COMPLAINT RE-INSPECTION,,Medium,locid10539,4
3.82618E+13,17-06-2018,18908,14779,14063,DAYCARE (2 - 6 YEARS),5386,id-11235901,id_1890134,81888,LICENSE,3,High,locid325,1
3.65251E+13,13-10-2009,13435,10903,10328,GROCERY STORE,11226,id-11235901,id_1890134,81869,LICENSE,,Medium,locid7058,1
2.45643E+13,09-04-2014,13499,25749,24583,RESTAURANT,5256,id-11235901,id_1890134,81899,CANVASS,16,High,locid8550,5
